Quote_ID,Customer_ID,Sales_Rep_ID,Product_ID,Quote_Request_Date,Quote_Sent_Date,Quote_Viewed_Date,Quote_Accepted_Date,Shipment_Booked_Date,Shipment_Completed_Date,Origin_Country,Destination_Country,Route,Transport_Mode,Carrier,Quoted_Amount_USD,Final_Booked_Amount_USD,Lead_Time_Days,Response_Time_Hours,Quote_Status,Drop_Off_Stage,Drop_Off_Reason,Priority_Level,Customer_Segment
1314,1355,1,25,2024-10-10,2024-10-11 11:00:00,,,,,USA,Germany,USA -> Germany ,Sea,PIL,8087.49,,25,15,Sent,Quote Viewed,Slow Response,High,Manufacturing
1315,1041,10,25,2024-09-28,2024-09-28 17:00:00,2024-09-29 12:00:00,,,,USA,UK,USA -> UK ,Sea,FedEx,14303.97,,5,63,Viewed,Quote Accepted,Price Too High,High,SME
1316,1522,2,21,2024-06-02,2024-06-02 14:00:00,2024-06-04 12:00:00,,,,Brazil,USA,Brazil -> USA ,Sea,Costco,6724.36,,14,17,Viewed,Quote Viewed,Competitor Won,Low,Manufacturing
1317,1991,1,22,2024-03-06,2024-03-08 23:00:00,2024-03-10 08:00:00,2024-03-13 08:00:00,2024-03-18 08:00:00,2024-03-27 08:00:00,China,South Africa,China -> South Africa ,Air,DHL,5218.25,5503.280111733797,22,72,Completed,,Slow Response,High,sme
1318,1339,9,11,2024-12-04,2024-12-06 09:00:00,,,,,Netherlands,India,Netherlands -> India ,Sea,DHL,14689.44,,19,2,Sent,Quote Accepted,Competitor Won,Low,SME
1319,1556,7,1,2024-10-05,2024-10-06 12:00:00,2024-10-08 03:00:00,2024-10-10 11:00:00,,,China,UK,China -> UK ,Sea,MSC,6662.71,,13,67,Accepted,Quote Viewed,Route Constraint,Medium,sme
1320,1424,2,8,2024-04-29,2024-05-01 10:00:00,,,,,Brazil,Netherlands,Brazil -> Netherlands ,Sea,FedEx ,17979.92,,19,41,Sent,Quote Accepted,Price Too High,High,Small Business
1321,1308,8,25,2024-04-22,2024-04-22 03:00:00,2024-04-22 16:00:00,,,,India,Brazil,India -> Brazil ,Sea,ONE,8570.9,,29,51,Viewed,Quote Sent,No Feedback,Medium,Manufacturing
1322,1129,5,4,2024-04-04,2024-04-05 07:00:00,2024-04-05 19:00:00,2024-04-06 23:00:00,,,South Africa,Brazil,South Africa -> Brazil ,Road,Emirates,1090.58,,28,11,Accepted,Quote Viewed,No Feedback,High,Small Business
1323,1854,8,19,2024-09-30,2024-10-01 20:00:00,,,,,India,Germany,India -> Germany ,Sea,Maersk,17071.05,,6,4,Sent,Quote Viewed,Route Constraint,High,sme
1324,1943,3,17,2024-04-19,2024-04-20 05:00:00,2024-04-22 01:00:00,2024-04-23 15:00:00,,,Brazil,USA,Brazil -> USA ,Sea,PIL ,18687.43,,1,42,Accepted,Quote Sent,No Feedback,Medium,Enterprise
1325,1027,5,3,2024-04-04,2024-04-04 12:00:00,,,,,Germany,China,Germany -> China ,Sea,DHL,10222.09,,25,18,Sent,Quote Sent,Price Too High,Medium,Manufacturing
1326,1129,6,25,2024-05-03,2024-05-03 23:00:00,,,,,UK,South Africa,UK -> South Africa ,Air,PIL,4988.41,,8,1,Sent,Quote Accepted,Slow Response,Low,SME
1327,1245,4,7,2024-06-03,2024-06-05 21:00:00,,,,,China,Germany,China -> Germany ,Sea,Cargo Carriers,3873.25,,20,7,Sent,Quote Viewed,Price Too High,Low,SME
1328,1065,9,24,2024-01-02,2024-01-02 08:00:00,2024-01-03 22:00:00,2024-01-05 18:00:00,2024-01-09 18:00:00,2024-01-14 18:00:00,UK,USA,UK -> USA ,Sea,Emirates,4499.91,4328.107354008642,24,36,Completed,,Route Constraint,Low,Retail
1329,1479,8,18,2024-03-14,2024-03-15 06:00:00,2024-03-16 05:00:00,,,,Netherlands,USA,Netherlands -> USA ,Air,Costco,15115.1,,10,50,Viewed,Quote Viewed,Documentation Concerns,Medium,sme
1330,1728,7,11,2024-08-15,2024-08-15 02:00:00,2024-08-16 01:00:00,2024-08-17 03:00:00,,,USA,China,USA -> China ,Air,Emirates,13731.52,,16,55,Accepted,Quote Accepted,,Medium,SME
1331,1251,2,22,2024-03-05,2024-03-05 04:00:00,2024-03-06 22:00:00,2024-03-08 16:00:00,2024-03-12 16:00:00,2024-03-31 16:00:00,China,South Africa,China -> South Africa ,Air,Qatar,13581.44,13709.362142006905,30,8,Completed,,Route Constraint,High,Enterprise
1332,1364,10,5,2024-11-18,2024-11-20 14:00:00,2024-11-21 04:00:00,,,,Brazil,USA,Brazil -> USA ,Air,ONE,3574.18,,21,63,Viewed,Quote Accepted,Documentation Concerns,Medium,Manufacturing
1333,1197,1,2,2024-09-19,2024-09-21 00:00:00,,,,,Netherlands,South Africa,Netherlands -> South Africa ,Air,PIL,2591.97,,11,20,Sent,Quote Sent,No Feedback,Low,Retail
1334,1548,5,4,2024-12-22,2024-12-22 20:00:00,2024-12-23 13:00:00,2024-12-25 21:00:00,2024-12-28 21:00:00,2025-01-15 21:00:00,UK,Netherlands,UK -> Netherlands ,Sea,FedEx,12639.51,13102.14454865894,14,62,Completed,,Competitor Won,Low,SME
1335,1886,4,12,2024-06-23,2024-06-24 03:00:00,2024-06-24 10:00:00,2024-06-25 22:00:00,2024-06-26 22:00:00,2024-07-10 22:00:00,Brazil,USA,Brazil -> USA ,Air,ONE,14306.26,15718.068127080507,11,24,Completed,,Competitor Won,High,sme
1336,1300,10,14,2024-09-07,2024-09-08 23:00:00,2024-09-09 20:00:00,,,,UK,South Africa,UK -> South Africa ,Air,ONE,9915.97,,26,68,Viewed,Quote Accepted,Competitor Won,Low,Small Business
1337,1993,10,14,2024-03-02,2024-03-02 03:00:00,,,,,UK,Brazil,UK -> Brazil ,Sea,Qatar,0.0,,11,53,Sent,Quote Sent,Slow Response,Low,SME
1338,1719,1,20,2024-08-03,2024-08-03 17:00:00,,,,,UK,Brazil,UK -> Brazil ,Sea,Cargo Carriers,10351.61,,9,30,Sent,Quote Accepted,Competitor Won,High,SME
1339,1806,4,10,2024-03-08,2024-03-08 15:00:00,,,,,UK,India,UK -> India ,Sea,DHL,15869.03,,28,1,Sent,Quote Accepted,,Low,Manufacturing
1340,1884,9,10,2024-12-23,2024-12-23 01:00:00,,,,,Brazil,Netherlands,Brazil -> Netherlands ,Road,Maersk,14737.75,,7,18,Sent,Quote Sent,Documentation Concerns,Low,Retail
1341,1197,8,21,2024-03-09,2024-03-09 12:00:00,,,,,India,South Africa,India -> South Africa ,Road,ONE,13932.05,,30,19,Sent,Quote Accepted,Documentation Concerns,Low,Small Business
1342,1224,3,17,2024-06-11,2024-06-11 09:00:00,2024-06-12 17:00:00,,,,UK,India,UK -> India ,Sea,PIL ,14867.03,,3,26,Viewed,Quote Sent,,High,SME
1343,1770,4,14,2024-01-26,2024-01-28 19:00:00,,,,,South Africa,USA,South Africa -> USA ,Sea,Cargo Carriers,8366.27,,26,70,Sent,Quote Accepted,Slow Response,Low,Retail
1344,1259,10,10,2024-11-05,2024-11-07 04:00:00,,,,,USA,UK,USA -> UK ,Sea,Cargo Carriers,0.0,,18,43,Sent,Quote Viewed,Route Constraint,Medium,Retail
1345,1920,6,10,2024-01-27,2024-01-27 15:00:00,2024-01-29 07:00:00,2024-01-31 07:00:00,,,USA,Brazil,USA -> Brazil ,Sea,MSC,18680.04,,26,1,Accepted,Quote Accepted,Documentation Concerns,Low,Manufacturing
1346,1065,6,13,2024-11-24,2024-11-24 08:00:00,2024-11-26 07:00:00,2024-11-29 01:00:00,2024-12-04 01:00:00,2024-12-07 01:00:00,South Africa,Germany,South Africa -> Germany ,Sea,FedEx,13123.09,13614.165420125304,27,8,Completed,,Competitor Won,High,Retail
1347,1043,10,21,2024-11-20,2024-11-20 14:00:00,,,,,Netherlands,South Africa,Netherlands -> South Africa ,Air,MSC,6895.59,,17,65,Sent,Quote Viewed,Route Constraint,Medium,Enterprise
1348,1473,2,13,2024-02-26,2024-02-28 15:00:00,,,,,South Africa,China,South Africa -> China ,Road,FedEx,2733.0,,21,5,Sent,Quote Accepted,Slow Response,Medium,Manufacturing
1349,1481,7,15,2024-02-22,2024-02-24 08:00:00,2024-02-25 18:00:00,2024-02-27 20:00:00,,,UK,India,UK -> India ,Sea,Cargo Carriers,10829.82,,17,11,Accepted,Quote Sent,Documentation Concerns,High,sme
1350,1194,5,12,2024-07-30,2024-07-30 09:00:00,,,,,China,UK,China -> UK ,Road,FedEx ,7096.1,,12,69,Sent,Quote Viewed,Competitor Won,Medium,Manufacturing
1351,1163,7,13,2024-03-17,2024-03-19 22:00:00,,,,,Netherlands,Germany,Netherlands -> Germany ,Road,ONE ,19085.25,,29,66,Sent,Quote Accepted,Route Constraint,Medium,Retail
1352,1895,4,1,2024-01-23,2024-01-23 09:00:00,2024-01-24 20:00:00,,,,South Africa,Netherlands,South Africa -> Netherlands ,Air,FedEx,9127.38,,6,-1,Viewed,Quote Viewed,Slow Response,Medium,Enterprise
1353,1530,6,10,2024-08-08,2024-08-11 00:00:00,2024-08-11 21:00:00,2024-08-12 06:00:00,,,Brazil,India,Brazil -> India ,Sea,MSC,15034.39,,1,41,Accepted,Quote Accepted,Route Constraint,High,SME
1354,1778,9,10,2024-10-01,2024-10-03 13:00:00,2024-10-04 04:00:00,2024-10-07 04:00:00,,,Germany,South Africa,Germany -> South Africa ,Air,Emirates,16073.8,,24,15,Accepted,Quote Viewed,Documentation Concerns,Low,Enterprise
1355,1691,5,16,2024-04-11,2024-04-11 01:00:00,2024-04-11 07:00:00,2024-04-12 02:00:00,2024-04-13 02:00:00,,China,India,China -> India ,Air,Maersk,3689.56,3806.6274073513127,28,19,Booked,,,Low,Manufacturing
1356,1408,7,25,2024-08-16,2024-08-18 13:00:00,2024-08-18 21:00:00,,,,India,China,India -> China ,Sea,Qatar,8147.77,,20,56,Viewed,Quote Accepted,Documentation Concerns,Low,Enterprise
1357,1859,5,5,2024-09-25,2024-09-26 07:00:00,2024-09-27 01:00:00,,,,China,USA,China -> USA ,Road,Qatar,12684.87,,12,21,Viewed,Quote Sent,,Medium,Retail
1358,1780,2,11,2024-04-12,2024-04-13 00:00:00,2024-04-13 16:00:00,2024-04-13 18:00:00,2024-04-17 18:00:00,,China,Netherlands,China -> Netherlands ,Sea,Cargo Carriers,14172.31,15328.410235751253,11,32,Booked,,Price Too High,Low,Manufacturing
1359,1573,10,23,2024-02-19,2024-02-19 06:00:00,2024-02-21 04:00:00,,,,Germany,South Africa,Germany -> South Africa ,Air,Costco,1169.35,,30,18,Viewed,Quote Viewed,No Feedback,Medium,Retail
1360,1614,3,4,2024-04-14,2024-04-15 05:00:00,,,,,South Africa,Brazil,South Africa -> Brazil ,Sea,Cargo Carriers,10507.48,,19,63,Sent,Quote Sent,,Medium,Enterprise
1361,1212,2,16,2024-05-04,2024-05-06 17:00:00,,,,,UK,India,UK -> India ,Road,ONE,6388.99,,14,20,Sent,Quote Viewed,Competitor Won,High,Retail
1362,1510,3,10,2024-03-13,2024-03-14 16:00:00,,,,,Brazil,Germany,Brazil -> Germany ,Air,Maersk,17307.92,,23,22,Sent,Quote Accepted,Documentation Concerns,Low,sme
1363,1603,1,18,2024-01-11,2024-01-13 22:00:00,,,,,China,USA,China -> USA ,Sea,Costco,6779.69,,5,3,Sent,Quote Viewed,Price Too High,Medium,Manufacturing
1364,1603,1,17,2024-04-13,2024-04-13 08:00:00,2024-04-14 11:00:00,2024-04-15 15:00:00,2024-04-19 15:00:00,,Netherlands,India,Netherlands -> India ,Road,Cargo Carriers,1244.41,1257.6117844787996,17,8,Booked,,Price Too High,Low,SME
1365,1051,10,24,2024-06-07,2024-06-09 21:00:00,2024-06-11 18:00:00,2024-06-13 06:00:00,2024-06-14 06:00:00,,Brazil,South Africa,Brazil -> South Africa ,Air,Maersk,17734.84,18466.498339433958,21,24,Booked,,Route Constraint,Medium,Enterprise
1366,1084,3,5,2024-02-15,2024-02-16 08:00:00,,,,,UK,USA,UK -> USA ,Road,Qatar,11142.0,,12,66,Sent,Quote Accepted,Competitor Won,Medium,Manufacturing
1367,1357,9,7,2024-05-11,2024-05-13 11:00:00,2024-05-15 09:00:00,,,,Netherlands,China,Netherlands -> China ,Road,PIL ,19876.66,,20,12,Viewed,Quote Viewed,Route Constraint,High,Retail
1368,1432,10,8,2024-08-17,2024-08-19 17:00:00,,,,,Germany,China,Germany -> China ,Sea,Qatar,11596.29,,12,40,Sent,Quote Accepted,Price Too High,Low,SME
1369,1919,3,22,2024-07-26,2024-07-28 15:00:00,,,,,India,Brazil,India -> Brazil ,Road,FedEx,17468.7,,7,62,Sent,Quote Viewed,Slow Response,Medium,Retail
1370,1454,9,23,2024-09-26,2024-09-27 22:00:00,2024-09-29 15:00:00,2024-09-30 12:00:00,,,India,Netherlands,India -> Netherlands ,Road,Maersk,4266.05,,23,55,Accepted,Quote Sent,Route Constraint,Low,Enterprise
1371,1000,8,10,2024-02-13,2024-02-15 03:00:00,,,,,Germany,USA,Germany -> USA ,Road,Cargo Carriers,11455.64,,11,69,Sent,Quote Accepted,No Feedback,High,sme
1372,1025,9,7,2024-06-14,2024-06-15 20:00:00,2024-06-17 03:00:00,,,,India,USA,India -> USA ,Road,Emirates,9242.85,,18,64,Viewed,Quote Sent,Competitor Won,High,SME
1373,1142,10,12,2024-12-29,2024-12-30 14:00:00,2024-12-30 21:00:00,,,,UK,Germany,UK -> Germany ,Sea,Emirates,10174.07,,18,9,Viewed,Quote Accepted,Route Constraint,High,Manufacturing
1374,1188,5,9,2024-02-28,2024-02-29 16:00:00,2024-02-29 19:00:00,,,,China,India,China -> India ,Road,ONE,13378.28,,15,1,Viewed,Quote Accepted,,Medium,Small Business
1375,1519,7,21,2024-11-23,2024-11-25 12:00:00,2024-11-27 02:00:00,2024-11-28 04:00:00,2024-11-29 04:00:00,2024-12-04 04:00:00,USA,UK,USA -> UK ,Air,DHL,17666.58,17919.638436838864,1,2,Completed,,Route Constraint,Low,Manufacturing
1376,1975,8,21,2024-11-03,2024-11-04 21:00:00,2024-11-05 10:00:00,2024-11-07 15:00:00,2024-11-12 15:00:00,2024-11-20 15:00:00,USA,UK,USA -> UK ,Air,Maersk,11655.08,12383.257321369309,26,6,Completed,,Slow Response,Medium,Manufacturing
1377,1714,6,16,2024-12-29,2024-12-31 07:00:00,2025-01-02 04:00:00,,,,India,Germany,India -> Germany ,Road,MSC,5545.14,,25,37,Viewed,Quote Viewed,Competitor Won,Medium,Manufacturing
1378,1370,5,9,2024-11-01,2024-11-03 00:00:00,,,,,India,Germany,India -> Germany ,Sea,PIL,1944.29,,24,64,Sent,Quote Sent,Competitor Won,Medium,Manufacturing
1379,1575,4,22,2024-08-07,2024-08-09 23:00:00,2024-08-10 22:00:00,,,,Netherlands,UK,Netherlands -> UK ,Sea,FedEx,15203.23,,21,26,Viewed,Quote Sent,,Medium,Enterprise
1380,1537,8,1,2024-04-20,2024-04-22 08:00:00,,,,,South Africa,Brazil,South Africa -> Brazil ,Road,Cargo Carriers,6950.61,,6,59,Sent,Quote Accepted,Route Constraint,Low,Retail
1381,1032,6,1,2024-04-21,2024-04-22 09:00:00,,,,,Netherlands,India,Netherlands -> India ,Road,Costco,19532.54,,2,44,Sent,Quote Viewed,Documentation Concerns,High,Retail
1382,1287,3,25,2024-03-30,2024-04-01 21:00:00,,,,,UK,Netherlands,UK -> Netherlands ,Road,PIL,4138.51,,23,7,Sent,Quote Viewed,Route Constraint,High,Manufacturing
1383,1029,2,14,2024-09-07,2024-09-07 19:00:00,2024-09-08 13:00:00,,,,Brazil,UK,Brazil -> UK ,Air,Emirates,12948.83,,12,31,Viewed,Quote Sent,Competitor Won,High,Manufacturing
1384,1351,4,3,2024-03-08,2024-03-08 01:00:00,,,,,Brazil,China,Brazil -> China ,Air,DHL,13500.74,,25,13,Sent,Quote Accepted,Documentation Concerns,Low,Manufacturing
1385,1244,6,19,2024-04-29,2024-04-30 05:00:00,,,,,Brazil,USA,Brazil -> USA ,Air,Costco,2494.72,,6,13,Sent,Quote Viewed,Competitor Won,High,Enterprise
1386,1507,4,17,2024-05-15,2024-05-15 20:00:00,2024-05-17 16:00:00,,,,UK,USA,UK -> USA ,Air,FedEx,16316.36,,12,7,Viewed,Quote Viewed,Competitor Won,Medium,SME
1387,1715,1,25,2024-05-12,2024-05-14 08:00:00,2024-05-14 15:00:00,2024-05-15 02:00:00,2024-05-19 02:00:00,,South Africa,Germany,South Africa -> Germany ,Sea,ONE,16747.15,16893.909520151556,4,29,Booked,,Route Constraint,Medium,sme
1388,1850,8,12,2024-05-06,2024-05-08 09:00:00,,,,,UK,China,UK -> China ,Sea,ONE,19956.06,,9,12,Sent,Quote Sent,Slow Response,Medium,SME
1389,1852,7,8,2024-09-20,2024-09-21 09:00:00,2024-09-22 11:00:00,2024-09-23 08:00:00,,,China,Brazil,China -> Brazil ,Air,PIL,12807.29,,20,30,Accepted,Quote Viewed,Price Too High,Medium,Manufacturing
1390,1840,3,22,2024-09-09,2024-09-09 08:00:00,,,,,Brazil,China,Brazil -> China ,Road,Qatar,14533.26,,22,70,Sent,Quote Sent,Slow Response,High,Small Business
1391,1835,4,13,2024-04-27,2024-04-29 20:00:00,2024-05-01 05:00:00,2024-05-03 02:00:00,,,USA,UK,USA -> UK ,Sea,Emirates ,6543.29,,22,19,Accepted,Quote Sent,No Feedback,High,Manufacturing
1392,1624,2,4,2024-05-01,2024-05-01 14:00:00,2024-05-01 23:00:00,,,,India,Germany,India -> Germany ,Road,Emirates,15575.06,,1,60,Viewed,Quote Accepted,Competitor Won,Low,Small Business
1393,1876,3,22,2024-04-09,2024-04-09 11:00:00,2024-04-10 03:00:00,2024-04-12 11:00:00,,,Brazil,USA,Brazil -> USA ,Road,DHL,18391.68,,22,5,Accepted,Quote Accepted,Price Too High,Medium,SME
1394,1165,9,4,2024-07-27,2024-07-27 19:00:00,2024-07-29 10:00:00,2024-07-30 03:00:00,,,UK,India,UK -> India ,Sea,ONE,19238.95,,3,58,Accepted,Quote Accepted,Price Too High,Low,Retail
1395,1495,2,25,2024-09-07,2024-09-08 06:00:00,2024-09-09 20:00:00,2024-09-12 19:00:00,2024-09-14 19:00:00,2024-09-28 19:00:00,USA,India,USA -> India ,Air,Emirates,7123.0,7142.723260492166,15,59,Completed,,Route Constraint,High,Enterprise
1396,1010,3,1,2024-11-25,2024-11-26 14:00:00,,,,,USA,Netherlands,USA -> Netherlands ,Air,Qatar,17404.39,,17,36,Sent,Quote Sent,No Feedback,Medium,Retail
1397,1406,1,8,2024-11-09,2024-11-09 05:00:00,2024-11-10 22:00:00,,,,Brazil,China,Brazil -> China ,Road,Maersk,4231.92,,20,52,Viewed,Quote Accepted,,High,Small Business
1398,1098,1,3,2024-07-27,2024-07-29 11:00:00,2024-07-30 07:00:00,,,,USA,Brazil,USA -> Brazil ,Air,FedEx,14508.68,,15,55,Viewed,Quote Sent,Price Too High,High,Small Business
1399,1548,9,6,2024-02-21,2024-02-22 08:00:00,2024-02-23 09:00:00,,,,China,USA,China -> USA ,Sea,PIL,11364.35,,25,1,Viewed,Quote Accepted,Documentation Concerns,High,Manufacturing
1400,1718,8,8,2024-02-09,2024-02-11 02:00:00,2024-02-11 17:00:00,2024-02-13 23:00:00,,,China,Germany,China -> Germany ,Road,Qatar,11211.95,,15,12,Accepted,Quote Accepted,No Feedback,Low,Manufacturing
1401,1715,2,25,2024-06-05,2024-06-07 15:00:00,,,,,India,USA,India -> USA ,Air,DHL,1877.29,,15,17,Sent,Quote Sent,Route Constraint,High,Small Business
1402,1903,10,25,2024-10-14,2024-10-15 23:00:00,2024-10-16 06:00:00,,,,Germany,USA,Germany -> USA ,Air,Cargo Carriers,9716.78,,21,11,Viewed,Quote Viewed,Competitor Won,Medium,Small Business
1403,1080,4,15,2024-08-03,2024-08-05 13:00:00,2024-08-06 12:00:00,,,,Brazil,Netherlands,Brazil -> Netherlands ,Sea,MSC,16631.35,,22,59,Viewed,Quote Accepted,No Feedback,Medium,sme
1404,1451,9,8,2024-08-05,2024-08-06 07:00:00,2024-08-07 09:00:00,,,,USA,Germany,USA -> Germany ,Air,Emirates,15101.52,,7,49,Viewed,Quote Viewed,Price Too High,High,Retail
1405,1984,2,10,2024-09-25,2024-09-27 14:00:00,2024-09-27 17:00:00,,,,Germany,UK,Germany -> UK ,Sea,Qatar,3656.01,,6,37,Viewed,Quote Viewed,Route Constraint,High,Manufacturing
1406,1178,2,12,2024-04-21,2024-04-21 01:00:00,,,,,USA,China,USA -> China ,Air,Costco,16305.18,,4,13,Sent,Quote Accepted,Route Constraint,Low,Manufacturing
1407,2000,10,13,2024-08-03,2024-08-04 03:00:00,,,,,South Africa,Netherlands,South Africa -> Netherlands ,Road,FedEx,1517.05,,30,41,Sent,Quote Sent,Slow Response,Medium,Retail
1408,1706,2,25,2024-10-13,2024-10-14 06:00:00,2024-10-15 17:00:00,2024-10-16 22:00:00,,,India,Brazil,India -> Brazil ,Sea,Cargo Carriers,12463.68,,24,52,Accepted,Quote Sent,,Low,Retail
1409,1270,1,13,2024-02-28,2024-02-28 22:00:00,,,,,China,South Africa,China -> South Africa ,Road,ONE,7266.78,,3,9,Sent,Quote Accepted,Route Constraint,High,sme
1410,1713,10,25,2024-09-19,2024-09-19 21:00:00,,,,,India,China,India -> China ,Sea,Maersk,10853.28,,16,69,Sent,Quote Viewed,Documentation Concerns,Medium,Retail
1411,1952,3,4,2024-11-09,2024-11-11 19:00:00,2024-11-13 08:00:00,,,,India,Germany,India -> Germany ,Sea,MSC,12051.07,,18,8,Viewed,Quote Viewed,,Medium,Enterprise
1412,1096,3,20,2024-07-01,2024-07-03 19:00:00,2024-07-04 23:00:00,2024-07-05 09:00:00,2024-07-09 09:00:00,2024-07-17 09:00:00,Brazil,Netherlands,Brazil -> Netherlands ,Sea,Emirates,17369.84,17191.38690999072,6,53,Completed,,Documentation Concerns,Medium,SME
1413,1706,10,21,2024-08-02,2024-08-03 16:00:00,2024-08-04 06:00:00,,,,India,South Africa,India -> South Africa ,Road,Cargo Carriers ,10635.21,,17,28,Viewed,Quote Sent,Documentation Concerns,High,SME
1414,1227,4,14,2024-04-16,2024-04-16 02:00:00,,,,,USA,South Africa,USA -> South Africa ,Air,PIL ,19831.05,,20,22,Sent,Quote Accepted,Competitor Won,Medium,Retail
1415,1380,9,25,2024-01-19,2024-01-19 06:00:00,,,,,China,Germany,China -> Germany ,Sea,FedEx,10048.21,,23,46,Sent,Quote Viewed,,High,Manufacturing
1416,1828,5,3,2024-11-02,2024-11-04 23:00:00,2024-11-05 17:00:00,2024-11-06 21:00:00,,,Germany,USA,Germany -> USA ,Road,ONE,18304.74,,29,44,Accepted,Quote Sent,Documentation Concerns,Low,Small Business
1417,1212,9,9,2024-09-09,2024-09-11 06:00:00,2024-09-11 19:00:00,2024-09-13 23:00:00,2024-09-14 23:00:00,2024-09-19 23:00:00,UK,USA,UK -> USA ,Sea,PIL ,11857.52,11595.733935426548,25,34,Completed,,Price Too High,Low,sme
1418,1313,6,19,2024-01-05,2024-01-07 13:00:00,2024-01-08 23:00:00,,,,Brazil,India,Brazil -> India ,Road,DHL,19200.73,,9,55,Viewed,Quote Accepted,Price Too High,Low,Manufacturing
1419,1065,2,7,2024-11-08,2024-11-08 23:00:00,2024-11-10 06:00:00,2024-11-11 07:00:00,,,Brazil,UK,Brazil -> UK ,Air,Cargo Carriers,18968.45,,30,54,Accepted,Quote Viewed,Route Constraint,High,Enterprise
1420,1666,3,21,2024-12-20,2024-12-20 18:00:00,2024-12-22 13:00:00,,,,Netherlands,UK,Netherlands -> UK ,Air,Costco ,6580.95,,20,24,Viewed,Quote Accepted,,Low,sme
1421,1172,5,25,2024-02-01,2024-02-03 05:00:00,2024-02-03 21:00:00,2024-02-06 05:00:00,2024-02-09 05:00:00,2024-02-20 05:00:00,China,USA,China -> USA ,Road,Costco,17939.64,19680.68118401347,1,40,Completed,,Slow Response,Low,Small Business
1422,1527,7,22,2024-05-05,2024-05-07 00:00:00,2024-05-08 05:00:00,,,,UK,Germany,UK -> Germany ,Air,Emirates,14329.48,,9,16,Viewed,Quote Sent,No Feedback,Low,Small Business
1423,1478,1,11,2024-02-22,2024-02-23 16:00:00,,,,,Brazil,USA,Brazil -> USA ,Sea,ONE,12798.95,,11,9,Sent,Quote Sent,Documentation Concerns,Low,Retail
1424,1185,10,19,2024-01-29,2024-01-31 18:00:00,2024-01-31 23:00:00,,,,USA,China,USA -> China ,Air,Maersk,13217.08,,6,41,Viewed,Quote Sent,Route Constraint,Medium,Manufacturing
1425,1095,10,9,2024-07-14,2024-07-16 08:00:00,2024-07-17 23:00:00,,,,Germany,India,Germany -> India ,Air,MSC,4189.74,,18,30,Viewed,Quote Sent,No Feedback,Low,SME
1426,1434,3,17,2024-11-14,2024-11-15 06:00:00,,,,,Germany,Netherlands,Germany -> Netherlands ,Road,PIL,13420.4,,7,-1,Sent,Quote Sent,,Medium,Manufacturing
1427,1519,7,25,2024-09-21,2024-09-23 21:00:00,2024-09-24 11:00:00,2024-09-27 00:00:00,2024-09-30 00:00:00,,USA,UK,USA -> UK ,Sea,Costco,11009.39,10456.915394274343,18,33,Booked,,Slow Response,Medium,Retail
1428,1355,3,25,2024-03-09,2024-03-11 23:00:00,,,,,Brazil,China,Brazil -> China ,Road,FedEx,9545.57,,12,3,Sent,Quote Accepted,Competitor Won,Medium,Manufacturing
1429,1481,7,11,2024-01-05,2024-01-06 08:00:00,2024-01-07 23:00:00,,,,UK,Germany,UK -> Germany ,Air,Costco,7208.42,,26,13,Viewed,Quote Accepted,No Feedback,High,SME
1430,1757,10,21,2024-01-20,2024-01-21 20:00:00,,,,,Germany,Brazil,Germany -> Brazil ,Sea,Qatar,10664.52,,14,36,Sent,Quote Viewed,Route Constraint,Low,Retail
1431,1887,7,19,2024-11-08,2024-11-09 10:00:00,,,,,China,South Africa,China -> South Africa ,Air,MSC,14315.13,,20,3,Sent,Quote Viewed,Price Too High,High,SME
1432,1745,6,1,2024-04-20,2024-04-22 20:00:00,,,,,India,China,India -> China ,Road,Emirates ,7397.72,,24,46,Sent,Quote Accepted,Route Constraint,High,Manufacturing
1433,1710,4,12,2024-02-19,2024-02-21 02:00:00,,,,,South Africa,Germany,South Africa -> Germany ,Road,Qatar,11696.53,,11,24,Sent,Quote Sent,Competitor Won,Medium,SME
1434,1318,1,5,2024-11-26,2024-11-27 19:00:00,,,,,UK,India,UK -> India ,Road,Costco,14440.78,,26,30,Sent,Quote Accepted,Route Constraint,High,Enterprise
1435,1892,8,14,2024-12-25,2024-12-27 21:00:00,2024-12-29 02:00:00,2024-12-29 18:00:00,,,South Africa,China,South Africa -> China ,Road,ONE,17045.2,,28,31,Accepted,Quote Viewed,No Feedback,High,Manufacturing
1436,1200,6,17,2024-07-29,2024-07-30 08:00:00,2024-07-31 21:00:00,,,,Netherlands,India,Netherlands -> India ,Sea,PIL ,15224.45,,27,7,Viewed,Quote Sent,Price Too High,High,sme
1437,1301,9,12,2024-08-12,2024-08-14 23:00:00,2024-08-16 14:00:00,,,,Brazil,China,Brazil -> China ,Air,DHL,19369.92,,17,-1,Viewed,Quote Viewed,,Medium,SME
1438,1311,5,7,2024-04-20,2024-04-22 02:00:00,,,,,UK,USA,UK -> USA ,Road,Cargo Carriers,1980.5,,17,55,Sent,Quote Accepted,Route Constraint,Low,Manufacturing
